,gross_income,employee_payroll_tax,employer_payroll_tax,ordinary_income_after_401k,agi_before_business_income_deduction,agi,taxable_income,deduction_type,deductions,personal_exemption_amt,pease_limitation_amt,income_tax_before_credits,qualified_income_tax,selected_tax_before_credits,amt,income_tax_before_credits_with_amt,ctc,actc,eitc,income_tax_after_nonrefundable_credits,income_tax_after_credits,tax_burden,tax_wedge,avg_effective_tax_rate,avg_effective_tax_rate_wo_payroll
1535,15360.0,881.28,881.28,11520.0,11520.0,14688.0,0.0,standard,24000.0,0.0,0,0.0,0.0,0.0,0,0.0,1947.0,1353.0,4608.0,0.0,-5961.0,-5079.72,-4198.44,-0.3307,-0.3881
1536,15370.0,881.85375,881.85375,11527.5,11527.5,14697.5625,0.0,standard,24000.0,0.0,0,0.0,0.0,0.0,0,0.0,1945.875,1354.125,4611.0,0.0,-5965.12,-5083.27,-4201.41,-0.3307,-0.3881
1537,15380.0,882.4275,882.4275,11535.0,11535.0,14707.125,0.0,standard,24000.0,0.0,0,0.0,0.0,0.0,0,0.0,1944.75,1355.25,4614.0,0.0,-5969.25,-5086.82,-4204.4,-0.3307,-0.3881
1538,15390.0,883.00125,883.00125,11542.5,11542.5,14716.6875,0.0,standard,24000.0,0.0,0,0.0,0.0,0.0,0,0.0,1943.625,1356.375,4617.0,0.0,-5973.38,-5090.38,-4207.38,-0.3308,-0.3881
1539,15400.0,883.575,883.575,11550.0,11550.0,14726.25,0.0,standard,24000.0,0.0,0,0.0,0.0,0.0,0,0.0,1942.5,1357.5,4620.0,0.0,-5977.5,-5093.93,-4210.35,-0.3308,-0.3881
1540,15410.0,884.14875,884.14875,11557.5,11557.5,14735.8125,0.0,standard,24000.0,0.0,0,0.0,0.0,0.0,0,0.0,1941.375,1358.625,4623.0,0.0,-5981.62,-5097.47,-4213.32,-0.3308,-0.3882
1541,15420.0,884.7225,884.7225,11565.0,11565.0,14745.375,0.0,standard,24000.0,0.0,0,0.0,0.0,0.0,0,0.0,1940.25,1359.75,4626.0,0.0,-5985.75,-5101.03,-4216.31,-0.3308,-0.3882
1542,15430.0,885.29625,885.29625,11572.5,11572.5,14754.9375,0.0,standard,24000.0,0.0,0,0.0,0.0,0.0,0,0.0,1939.125,1360.875,4629.0,0.0,-5989.88,-5104.58,-4219.29,-0.3308,-0.3882
1543,15440.0,885.87,885.87,11580.0,11580.0,14764.5,0.0,standard,24000.0,0.0,0,0.0,0.0,0.0,0,0.0,1938.0,1362.0,4632.0,0.0,-5994.0,-5108.13,-4222.26,-0.3308,-0.3882
1544,15450.0,886.4437499999999,886.4437499999999,11587.5,11587.5,14774.0625,0.0,standard,24000.0,0.0,0,0.0,0.0,0.0,0,0.0,1936.875,1363.125,4635.0,0.0,-5998.12,-5111.68,-4225.23,-0.3309,-0.3882
1545,15460.0,887.0174999999999,887.0174999999999,11595.0,11595.0,14783.625,0.0,standard,24000.0,0.0,0,0.0,0.0,0.0,0,0.0,1935.75,1364.25,4638.0,0.0,-6002.25,-5115.23,-4228.22,-0.3309,-0.3882
1546,15470.0,887.5912500000001,887.5912500000001,11602.5,11602.5,14793.1875,0.0,standard,24000.0,0.0,0,0.0,0.0,0.0,0,0.0,1934.625,1365.375,4641.0,0.0,-6006.38,-5118.79,-4231.2,-0.3309,-0.3883
1547,15480.0,888.1650000000001,888.1650000000001,11610.0,11610.0,14802.75,0.0,standard,24000.0,0.0,0,0.0,0.0,0.0,0,0.0,1933.5,1366.5,4644.0,0.0,-6010.5,-5122.34,-4234.17,-0.3309,-0.3883
1548,15490.0,888.73875,888.73875,11617.5,11617.5,14812.3125,0.0,standard,24000.0,0.0,0,0.0,0.0,0.0,0,0.0,1932.375,1367.625,4647.0,0.0,-6014.62,-5125.88,-4237.14,-0.3309,-0.3883
1549,15500.0,889.3125,889.3125,11625.0,11625.0,14821.875,0.0,standard,24000.0,0.0,0,0.0,0.0,0.0,0,0.0,1931.25,1368.75,4650.0,0.0,-6018.75,-5129.44,-4240.12,-0.3309,-0.3883
1550,15510.0,889.88625,889.88625,11632.5,11632.5,14831.4375,0.0,standard,24000.0,0.0,0,0.0,0.0,0.0,0,0.0,1930.125,1369.875,4653.0,0.0,-6022.88,-5132.99,-4243.11,-0.3309,-0.3883
1551,15520.0,890.4599999999999,890.4599999999999,11640.0,11640.0,14841.0,0.0,standard,24000.0,0.0,0,0.0,0.0,0.0,0,0.0,1929.0,1371.0,4656.0,0.0,-6027.0,-5136.54,-4246.08,-0.331,-0.3883
1552,15530.0,891.03375,891.03375,11647.5,11647.5,14850.5625,0.0,standard,24000.0,0.0,0,0.0,0.0,0.0,0,0.0,1927.875,1372.125,4659.0,0.0,-6031.12,-5140.09,-4249.05,-0.331,-0.3884
1553,15540.0,891.6075000000001,891.6075000000001,11655.0,11655.0,14860.125,0.0,standard,24000.0,0.0,0,0.0,0.0,0.0,0,0.0,1926.75,1373.25,4662.0,0.0,-6035.25,-5143.64,-4252.03,-0.331,-0.3884
1554,15550.0,892.1812500000001,892.1812500000001,11662.5,11662.5,14869.6875,0.0,standard,24000.0,0.0,0,0.0,0.0,0.0,0,0.0,1925.625,1374.375,4665.0,0.0,-6039.38,-5147.2,-4255.02,-0.331,-0.3884
1555,15560.0,892.755,892.755,11670.0,11670.0,14879.25,0.0,standard,24000.0,0.0,0,0.0,0.0,0.0,0,0.0,1924.5,1375.5,4668.0,0.0,-6043.5,-5150.74,-4257.99,-0.331,-0.3884
1556,15570.0,893.32875,893.32875,11677.5,11677.5,14888.8125,0.0,standard,24000.0,0.0,0,0.0,0.0,0.0,0,0.0,1923.375,1376.625,4671.0,0.0,-6047.62,-5154.29,-4260.96,-0.331,-0.3884
1557,15580.0,893.9025,893.9025,11685.0,11685.0,14898.375,0.0,standard,24000.0,0.0,0,0.0,0.0,0.0,0,0.0,1922.25,1377.75,4674.0,0.0,-6051.75,-5157.85,-4263.94,-0.3311,-0.3884
1558,15590.0,894.4762499999999,894.4762499999999,11692.5,11692.5,14907.9375,0.0,standard,24000.0,0.0,0,0.0,0.0,0.0,0,0.0,1921.125,1378.875,4677.0,0.0,-6055.88,-5161.4,-4266.93,-0.3311,-0.3884
1559,15600.0,895.05,895.05,11700.0,11700.0,14917.5,0.0,standard,24000.0,0.0,0,0.0,0.0,0.0,0,0.0,1920.0,1380.0,4680.0,0.0,-6060.0,-5164.95,-4269.9,-0.3311,-0.3885
1560,15610.0,895.62375,895.62375,11707.5,11707.5,14927.0625,0.0,standard,24000.0,0.0,0,0.0,0.0,0.0,0,0.0,1918.875,1381.125,4683.0,0.0,-6064.12,-5168.5,-4272.87,-0.3311,-0.3885
1561,15620.0,896.1975,896.1975,11715.0,11715.0,14936.625,0.0,standard,24000.0,0.0,0,0.0,0.0,0.0,0,0.0,1917.75,1382.25,4686.0,0.0,-6068.25,-5172.05,-4275.85,-0.3311,-0.3885
1562,15630.0,896.77125,896.77125,11722.5,11722.5,14946.1875,0.0,standard,24000.0,0.0,0,0.0,0.0,0.0,0,0.0,1916.625,1383.375,4689.0,0.0,-6072.38,-5175.61,-4278.84,-0.3311,-0.3885
1563,15640.0,897.345,897.345,11730.0,11730.0,14955.75,0.0,standard,24000.0,0.0,0,0.0,0.0,0.0,0,0.0,1915.5,1384.5,4692.0,0.0,-6076.5,-5179.15,-4281.81,-0.3311,-0.3885
1564,15650.0,897.91875,897.91875,11737.5,11737.5,14965.3125,0.0,standard,24000.0,0.0,0,0.0,0.0,0.0,0,0.0,1914.375,1385.625,4695.0,0.0,-6080.62,-5182.7,-4284.78,-0.3312,-0.3885
1565,15660.0,898.4925,898.4925,11745.0,11745.0,14974.875,0.0,standard,24000.0,0.0,0,0.0,0.0,0.0,0,0.0,1913.25,1386.75,4698.0,0.0,-6084.75,-5186.26,-4287.76,-0.3312,-0.3886
1566,15670.0,899.06625,899.06625,11752.5,11752.5,14984.4375,0.0,standard,24000.0,0.0,0,0.0,0.0,0.0,0,0.0,1912.125,1387.875,4701.0,0.0,-6088.88,-5189.81,-4290.75,-0.3312,-0.3886
1567,15680.0,899.64,899.64,11760.0,11760.0,14994.0,0.0,standard,24000.0,0.0,0,0.0,0.0,0.0,0,0.0,1911.0,1389.0,4704.0,0.0,-6093.0,-5193.36,-4293.72,-0.3312,-0.3886
1568,15690.0,900.21375,900.21375,11767.5,11767.5,15003.5625,0.0,standard,24000.0,0.0,0,0.0,0.0,0.0,0,0.0,1909.875,1390.125,4707.0,0.0,-6097.12,-5196.91,-4296.69,-0.3312,-0.3886
1569,15700.0,900.7874999999999,900.7874999999999,11775.0,11775.0,15013.125,0.0,standard,24000.0,0.0,0,0.0,0.0,0.0,0,0.0,1908.75,1391.25,4710.0,0.0,-6101.25,-5200.46,-4299.67,-0.3312,-0.3886
1570,15710.0,901.3612499999999,901.3612499999999,11782.5,11782.5,15022.6875,0.0,standard,24000.0,0.0,0,0.0,0.0,0.0,0,0.0,1907.625,1392.375,4713.0,0.0,-6105.38,-5204.02,-4302.66,-0.3313,-0.3886
1571,15720.0,901.9350000000001,901.9350000000001,11790.0,11790.0,15032.25,0.0,standard,24000.0,0.0,0,0.0,0.0,0.0,0,0.0,1906.5,1393.5,4716.0,0.0,-6109.5,-5207.56,-4305.63,-0.3313,-0.3886
1572,15730.0,902.5087500000001,902.5087500000001,11797.5,11797.5,15041.8125,0.0,standard,24000.0,0.0,0,0.0,0.0,0.0,0,0.0,1905.375,1394.625,4719.0,0.0,-6113.62,-5211.11,-4308.6,-0.3313,-0.3887
1573,15740.0,903.0825,903.0825,11805.0,11805.0,15051.375,0.0,standard,24000.0,0.0,0,0.0,0.0,0.0,0,0.0,1904.25,1395.75,4722.0,0.0,-6117.75,-5214.67,-4311.58,-0.3313,-0.3887
1574,15750.0,903.65625,903.65625,11812.5,11812.5,15060.9375,0.0,standard,24000.0,0.0,0,0.0,0.0,0.0,0,0.0,1903.125,1396.875,4725.0,0.0,-6121.88,-5218.22,-4314.57,-0.3313,-0.3887
1575,15760.0,904.23,904.23,11820.0,11820.0,15070.5,0.0,standard,24000.0,0.0,0,0.0,0.0,0.0,0,0.0,1902.0,1398.0,4728.0,0.0,-6126.0,-5221.77,-4317.54,-0.3313,-0.3887
1576,15770.0,904.8037499999999,904.8037499999999,11827.5,11827.5,15080.0625,0.0,standard,24000.0,0.0,0,0.0,0.0,0.0,0,0.0,1900.875,1399.125,4731.0,0.0,-6130.12,-5225.32,-4320.51,-0.3313,-0.3887
1577,15780.0,905.3775,905.3775,11835.0,11835.0,15089.625,0.0,standard,24000.0,0.0,0,0.0,0.0,0.0,0,0.0,1899.75,1400.25,4734.0,0.0,-6134.25,-5228.87,-4323.49,-0.3314,-0.3887
1578,15790.0,905.9512500000001,905.9512500000001,11842.5,11842.5,15099.1875,0.0,standard,24000.0,0.0,0,0.0,0.0,0.0,0,0.0,1898.625,1401.375,4737.0,0.0,-6138.38,-5232.43,-4326.48,-0.3314,-0.3888
1579,15800.0,906.5250000000001,906.5250000000001,11850.0,11850.0,15108.75,0.0,standard,24000.0,0.0,0,0.0,0.0,0.0,0,0.0,1897.5,1402.5,4740.0,0.0,-6142.5,-5235.98,-4329.45,-0.3314,-0.3888
1580,15810.0,907.09875,907.09875,11857.5,11857.5,15118.3125,0.0,standard,24000.0,0.0,0,0.0,0.0,0.0,0,0.0,1896.375,1403.625,4743.0,0.0,-6146.62,-5239.52,-4332.42,-0.3314,-0.3888
1581,15820.0,907.6725,907.6725,11865.0,11865.0,15127.875,0.0,standard,24000.0,0.0,0,0.0,0.0,0.0,0,0.0,1895.25,1404.75,4746.0,0.0,-6150.75,-5243.08,-4335.41,-0.3314,-0.3888
1582,15830.0,908.24625,908.24625,11872.5,11872.5,15137.4375,0.0,standard,24000.0,0.0,0,0.0,0.0,0.0,0,0.0,1894.125,1405.875,4749.0,0.0,-6154.88,-5246.63,-4338.39,-0.3314,-0.3888
1583,15840.0,908.8199999999999,908.8199999999999,11880.0,11880.0,15147.0,0.0,standard,24000.0,0.0,0,0.0,0.0,0.0,0,0.0,1893.0,1407.0,4752.0,0.0,-6159.0,-5250.18,-4341.36,-0.3315,-0.3888
1584,15850.0,909.39375,909.39375,11887.5,11887.5,15156.5625,0.0,standard,24000.0,0.0,0,0.0,0.0,0.0,0,0.0,1891.875,1408.125,4755.0,0.0,-6163.12,-5253.73,-4344.33,-0.3315,-0.3888
1585,15860.0,909.9675,909.9675,11895.0,11895.0,15166.125,0.0,standard,24000.0,0.0,0,0.0,0.0,0.0,0,0.0,1890.75,1409.25,4758.0,0.0,-6167.25,-5257.28,-4347.32,-0.3315,-0.3889
1586,15870.0,910.54125,910.54125,11902.5,11902.5,15175.6875,0.0,standard,24000.0,0.0,0,0.0,0.0,0.0,0,0.0,1889.625,1410.375,4761.0,0.0,-6171.38,-5260.84,-4350.3,-0.3315,-0.3889
1587,15880.0,911.115,911.115,11910.0,11910.0,15185.25,0.0,standard,24000.0,0.0,0,0.0,0.0,0.0,0,0.0,1888.5,1411.5,4764.0,0.0,-6175.5,-5264.39,-4353.27,-0.3315,-0.3889
1588,15890.0,911.68875,911.68875,11917.5,11917.5,15194.8125,0.0,standard,24000.0,0.0,0,0.0,0.0,0.0,0,0.0,1887.375,1412.625,4767.0,0.0,-6179.62,-5267.93,-4356.24,-0.3315,-0.3889
1589,15900.0,912.2625,912.2625,11925.0,11925.0,15204.375,0.0,standard,24000.0,0.0,0,0.0,0.0,0.0,0,0.0,1886.25,1413.75,4770.0,0.0,-6183.75,-5271.49,-4359.23,-0.3315,-0.3889
1590,15910.0,912.83625,912.83625,11932.5,11932.5,15213.9375,0.0,standard,24000.0,0.0,0,0.0,0.0,0.0,0,0.0,1885.125,1414.875,4773.0,0.0,-6187.88,-5275.04,-4362.21,-0.3316,-0.3889
1591,15920.0,913.41,913.41,11940.0,11940.0,15223.5,0.0,standard,24000.0,0.0,0,0.0,0.0,0.0,0,0.0,1884.0,1416.0,4776.0,0.0,-6192.0,-5278.59,-4365.18,-0.3316,-0.3889
1592,15930.0,913.98375,913.98375,11947.5,11947.5,15233.0625,0.0,standard,24000.0,0.0,0,0.0,0.0,0.0,0,0.0,1882.875,1417.125,4779.0,0.0,-6196.12,-5282.14,-4368.15,-0.3316,-0.389
1593,15940.0,914.5575,914.5575,11955.0,11955.0,15242.625,0.0,standard,24000.0,0.0,0,0.0,0.0,0.0,0,0.0,1881.75,1418.25,4782.0,0.0,-6200.25,-5285.69,-4371.14,-0.3316,-0.389
1594,15950.0,915.1312499999999,915.1312499999999,11962.5,11962.5,15252.1875,0.0,standard,24000.0,0.0,0,0.0,0.0,0.0,0,0.0,1880.625,1419.375,4785.0,0.0,-6204.38,-5289.25,-4374.12,-0.3316,-0.389
1595,15960.0,915.7049999999999,915.7049999999999,11970.0,11970.0,15261.75,0.0,standard,24000.0,0.0,0,0.0,0.0,0.0,0,0.0,1879.5,1420.5,4788.0,0.0,-6208.5,-5292.8,-4377.09,-0.3316,-0.389
1596,15970.0,916.2787500000001,916.2787500000001,11977.5,11977.5,15271.3125,0.0,standard,24000.0,0.0,0,0.0,0.0,0.0,0,0.0,1878.375,1421.625,4791.0,0.0,-6212.62,-5296.34,-4380.06,-0.3316,-0.389
1597,15980.0,916.8525000000001,916.8525000000001,11985.0,11985.0,15280.875,0.0,standard,24000.0,0.0,0,0.0,0.0,0.0,0,0.0,1877.25,1422.75,4794.0,0.0,-6216.75,-5299.9,-4383.05,-0.3317,-0.389
1598,15990.0,917.42625,917.42625,11992.5,11992.5,15290.4375,0.0,standard,24000.0,0.0,0,0.0,0.0,0.0,0,0.0,1876.125,1423.875,4797.0,0.0,-6220.88,-5303.45,-4386.03,-0.3317,-0.389
1599,16000.0,918.0,918.0,12000.0,12000.0,15300.0,0.0,standard,24000.0,0.0,0,0.0,0.0,0.0,0,0.0,1875.0,1425.0,4800.0,0.0,-6225.0,-5307.0,-4389.0,-0.3317,-0.3891
1600,16010.0,918.57375,918.57375,12007.5,12007.5,15309.5625,0.0,standard,24000.0,0.0,0,0.0,0.0,0.0,0,0.0,1873.875,1426.125,4803.0,0.0,-6229.12,-5310.55,-4391.97,-0.3317,-0.3891
1601,16020.0,919.1474999999999,919.1474999999999,12015.0,12015.0,15319.125,0.0,standard,24000.0,0.0,0,0.0,0.0,0.0,0,0.0,1872.75,1427.25,4806.0,0.0,-6233.25,-5314.1,-4394.95,-0.3317,-0.3891
1602,16030.0,919.72125,919.72125,12022.5,12022.5,15328.6875,0.0,standard,24000.0,0.0,0,0.0,0.0,0.0,0,0.0,1871.625,1428.375,4809.0,0.0,-6237.38,-5317.66,-4397.94,-0.3317,-0.3891
1603,16040.0,920.2950000000001,920.2950000000001,12030.0,12030.0,15338.25,0.0,standard,24000.0,0.0,0,0.0,0.0,0.0,0,0.0,1870.5,1429.5,4812.0,0.0,-6241.5,-5321.2,-4400.91,-0.3317,-0.3891
1604,16050.0,920.8687500000001,920.8687500000001,12037.5,12037.5,15347.8125,0.0,standard,24000.0,0.0,0,0.0,0.0,0.0,0,0.0,1869.375,1430.625,4815.0,0.0,-6245.62,-5324.75,-4403.88,-0.3318,-0.3891
1605,16060.0,921.4425,921.4425,12045.0,12045.0,15357.375,0.0,standard,24000.0,0.0,0,0.0,0.0,0.0,0,0.0,1868.25,1431.75,4818.0,0.0,-6249.75,-5328.31,-4406.86,-0.3318,-0.3892
1606,16070.0,922.01625,922.01625,12052.5,12052.5,15366.9375,0.0,standard,24000.0,0.0,0,0.0,0.0,0.0,0,0.0,1867.125,1432.875,4821.0,0.0,-6253.88,-5331.86,-4409.85,-0.3318,-0.3892
1607,16080.0,922.59,922.59,12060.0,12060.0,15376.5,0.0,standard,24000.0,0.0,0,0.0,0.0,0.0,0,0.0,1866.0,1434.0,4824.0,0.0,-6258.0,-5335.41,-4412.82,-0.3318,-0.3892
1608,16090.0,923.1637499999999,923.1637499999999,12067.5,12067.5,15386.0625,0.0,standard,24000.0,0.0,0,0.0,0.0,0.0,0,0.0,1864.875,1435.125,4827.0,0.0,-6262.12,-5338.96,-4415.79,-0.3318,-0.3892
1609,16100.0,923.7375,923.7375,12075.0,12075.0,15395.625,0.0,standard,24000.0,0.0,0,0.0,0.0,0.0,0,0.0,1863.75,1436.25,4830.0,0.0,-6266.25,-5342.51,-4418.77,-0.3318,-0.3892
1610,16110.0,924.31125,924.31125,12082.5,12082.5,15405.1875,0.0,standard,24000.0,0.0,0,0.0,0.0,0.0,0,0.0,1862.625,1437.375,4833.0,0.0,-6270.38,-5346.07,-4421.76,-0.3318,-0.3892
1611,16120.0,924.885,924.885,12090.0,12090.0,15414.75,0.0,standard,24000.0,0.0,0,0.0,0.0,0.0,0,0.0,1861.5,1438.5,4836.0,0.0,-6274.5,-5349.61,-4424.73,-0.3319,-0.3892
1612,16130.0,925.45875,925.45875,12097.5,12097.5,15424.3125,0.0,standard,24000.0,0.0,0,0.0,0.0,0.0,0,0.0,1860.375,1439.625,4839.0,0.0,-6278.62,-5353.16,-4427.7,-0.3319,-0.3893
1613,16140.0,926.0325,926.0325,12105.0,12105.0,15433.875,0.0,standard,24000.0,0.0,0,0.0,0.0,0.0,0,0.0,1859.25,1440.75,4842.0,0.0,-6282.75,-5356.72,-4430.68,-0.3319,-0.3893
1614,16150.0,926.60625,926.60625,12112.5,12112.5,15443.4375,0.0,standard,24000.0,0.0,0,0.0,0.0,0.0,0,0.0,1858.125,1441.875,4845.0,0.0,-6286.88,-5360.27,-4433.67,-0.3319,-0.3893
1615,16160.0,927.18,927.18,12120.0,12120.0,15453.0,0.0,standard,24000.0,0.0,0,0.0,0.0,0.0,0,0.0,1857.0,1443.0,4848.0,0.0,-6291.0,-5363.82,-4436.64,-0.3319,-0.3893
1616,16170.0,927.75375,927.75375,12127.5,12127.5,15462.5625,0.0,standard,24000.0,0.0,0,0.0,0.0,0.0,0,0.0,1855.875,1444.125,4851.0,0.0,-6295.12,-5367.37,-4439.61,-0.3319,-0.3893
1617,16180.0,928.3275,928.3275,12135.0,12135.0,15472.125,0.0,standard,24000.0,0.0,0,0.0,0.0,0.0,0,0.0,1854.75,1445.25,4854.0,0.0,-6299.25,-5370.92,-4442.59,-0.3319,-0.3893
1618,16190.0,928.90125,928.90125,12142.5,12142.5,15481.6875,0.0,standard,24000.0,0.0,0,0.0,0.0,0.0,0,0.0,1853.625,1446.375,4857.0,0.0,-6303.38,-5374.48,-4445.58,-0.332,-0.3893
1619,16200.0,929.4749999999999,929.4749999999999,12150.0,12150.0,15491.25,0.0,standard,24000.0,0.0,0,0.0,0.0,0.0,0,0.0,1852.5,1447.5,4860.0,0.0,-6307.5,-5378.02,-4448.55,-0.332,-0.3894
1620,16210.0,930.0487499999999,930.0487499999999,12157.5,12157.5,15500.8125,0.0,standard,24000.0,0.0,0,0.0,0.0,0.0,0,0.0,1851.375,1448.625,4863.0,0.0,-6311.62,-5381.57,-4451.52,-0.332,-0.3894
1621,16220.0,930.6225000000001,930.6225000000001,12165.0,12165.0,15510.375,0.0,standard,24000.0,0.0,0,0.0,0.0,0.0,0,0.0,1850.25,1449.75,4866.0,0.0,-6315.75,-5385.13,-4454.5,-0.332,-0.3894
1622,16230.0,931.1962500000001,931.1962500000001,12172.5,12172.5,15519.9375,0.0,standard,24000.0,0.0,0,0.0,0.0,0.0,0,0.0,1849.125,1450.875,4869.0,0.0,-6319.88,-5388.68,-4457.49,-0.332,-0.3894
1623,16240.0,931.77,931.77,12180.0,12180.0,15529.5,0.0,standard,24000.0,0.0,0,0.0,0.0,0.0,0,0.0,1848.0,1452.0,4872.0,0.0,-6324.0,-5392.23,-4460.46,-0.332,-0.3894
1624,16250.0,932.34375,932.34375,12187.5,12187.5,15539.0625,0.0,standard,24000.0,0.0,0,0.0,0.0,0.0,0,0.0,1846.875,1453.125,4875.0,0.0,-6328.12,-5395.78,-4463.43,-0.332,-0.3894
1625,16260.0,932.9175,932.9175,12195.0,12195.0,15548.625,0.0,standard,24000.0,0.0,0,0.0,0.0,0.0,0,0.0,1845.75,1454.25,4878.0,0.0,-6332.25,-5399.33,-4466.42,-0.3321,-0.3894
1626,16270.0,933.4912499999999,933.4912499999999,12202.5,12202.5,15558.1875,0.0,standard,24000.0,0.0,0,0.0,0.0,0.0,0,0.0,1844.625,1455.375,4881.0,0.0,-6336.38,-5402.89,-4469.4,-0.3321,-0.3895
1627,16280.0,934.065,934.065,12210.0,12210.0,15567.75,0.0,standard,24000.0,0.0,0,0.0,0.0,0.0,0,0.0,1843.5,1456.5,4884.0,0.0,-6340.5,-5406.43,-4472.37,-0.3321,-0.3895
1628,16290.0,934.6387500000001,934.6387500000001,12217.5,12217.5,15577.3125,0.0,standard,24000.0,0.0,0,0.0,0.0,0.0,0,0.0,1842.375,1457.625,4887.0,0.0,-6344.62,-5409.98,-4475.34,-0.3321,-0.3895
1629,16300.0,935.2125000000001,935.2125000000001,12225.0,12225.0,15586.875,0.0,standard,24000.0,0.0,0,0.0,0.0,0.0,0,0.0,1841.25,1458.75,4890.0,0.0,-6348.75,-5413.54,-4478.33,-0.3321,-0.3895
1630,16310.0,935.78625,935.78625,12232.5,12232.5,15596.4375,0.0,standard,24000.0,0.0,0,0.0,0.0,0.0,0,0.0,1840.125,1459.875,4893.0,0.0,-6352.88,-5417.09,-4481.31,-0.3321,-0.3895
1631,16320.0,936.36,936.36,12240.0,12240.0,15606.0,0.0,standard,24000.0,0.0,0,0.0,0.0,0.0,0,0.0,1839.0,1461.0,4896.0,0.0,-6357.0,-5420.64,-4484.28,-0.3321,-0.3895
1632,16330.0,936.93375,936.93375,12247.5,12247.5,15615.5625,0.0,standard,24000.0,0.0,0,0.0,0.0,0.0,0,0.0,1837.875,1462.125,4899.0,0.0,-6361.12,-5424.19,-4487.25,-0.3322,-0.3895
1633,16340.0,937.5074999999999,937.5074999999999,12255.0,12255.0,15625.125,0.0,standard,24000.0,0.0,0,0.0,0.0,0.0,0,0.0,1836.75,1463.25,4902.0,0.0,-6365.25,-5427.74,-4490.24,-0.3322,-0.3896
1634,16350.0,938.08125,938.08125,12262.5,12262.5,15634.6875,0.0,standard,24000.0,0.0,0,0.0,0.0,0.0,0,0.0,1835.625,1464.375,4905.0,0.0,-6369.38,-5431.3,-4493.22,-0.3322,-0.3896
1635,16360.0,938.655,938.655,12270.0,12270.0,15644.25,0.0,standard,24000.0,0.0,0,0.0,0.0,0.0,0,0.0,1834.5,1465.5,4908.0,0.0,-6373.5,-5434.85,-4496.19,-0.3322,-0.3896
1636,16370.0,939.22875,939.22875,12277.5,12277.5,15653.8125,0.0,standard,24000.0,0.0,0,0.0,0.0,0.0,0,0.0,1833.375,1466.625,4911.0,0.0,-6377.62,-5438.39,-4499.16,-0.3322,-0.3896
1637,16380.0,939.8025,939.8025,12285.0,12285.0,15663.375,0.0,standard,24000.0,0.0,0,0.0,0.0,0.0,0,0.0,1832.25,1467.75,4914.0,0.0,-6381.75,-5441.95,-4502.15,-0.3322,-0.3896
1638,16390.0,940.37625,940.37625,12292.5,12292.5,15672.9375,0.0,standard,24000.0,0.0,0,0.0,0.0,0.0,0,0.0,1831.125,1468.875,4917.0,0.0,-6385.88,-5445.5,-4505.13,-0.3322,-0.3896
1639,16400.0,940.95,940.95,12300.0,12300.0,15682.5,0.0,standard,24000.0,0.0,0,0.0,0.0,0.0,0,0.0,1830.0,1470.0,4920.0,0.0,-6390.0,-5449.05,-4508.1,-0.3323,-0.3896
1640,16410.0,941.52375,941.52375,12307.5,12307.5,15692.0625,0.0,standard,24000.0,0.0,0,0.0,0.0,0.0,0,0.0,1828.875,1471.125,4923.0,0.0,-6394.12,-5452.6,-4511.07,-0.3323,-0.3896
1641,16420.0,942.0975,942.0975,12315.0,12315.0,15701.625,0.0,standard,24000.0,0.0,0,0.0,0.0,0.0,0,0.0,1827.75,1472.25,4926.0,0.0,-6398.25,-5456.15,-4514.06,-0.3323,-0.3897
1642,16430.0,942.67125,942.67125,12322.5,12322.5,15711.1875,0.0,standard,24000.0,0.0,0,0.0,0.0,0.0,0,0.0,1826.625,1473.375,4929.0,0.0,-6402.38,-5459.71,-4517.04,-0.3323,-0.3897
1643,16440.0,943.245,943.245,12330.0,12330.0,15720.75,0.0,standard,24000.0,0.0,0,0.0,0.0,0.0,0,0.0,1825.5,1474.5,4932.0,0.0,-6406.5,-5463.26,-4520.01,-0.3323,-0.3897
1644,16450.0,943.8187499999999,943.8187499999999,12337.5,12337.5,15730.3125,0.0,standard,24000.0,0.0,0,0.0,0.0,0.0,0,0.0,1824.375,1475.625,4935.0,0.0,-6410.62,-5466.8,-4522.98,-0.3323,-0.3897
1645,16460.0,944.3924999999999,944.3924999999999,12345.0,12345.0,15739.875,0.0,standard,24000.0,0.0,0,0.0,0.0,0.0,0,0.0,1823.25,1476.75,4938.0,0.0,-6414.75,-5470.36,-4525.97,-0.3323,-0.3897
1646,16470.0,944.9662500000001,944.9662500000001,12352.5,12352.5,15749.4375,0.0,standard,24000.0,0.0,0,0.0,0.0,0.0,0,0.0,1822.125,1477.875,4941.0,0.0,-6418.88,-5473.91,-4528.95,-0.3324,-0.3897
1647,16480.0,945.5400000000001,945.5400000000001,12360.0,12360.0,15759.0,0.0,standard,24000.0,0.0,0,0.0,0.0,0.0,0,0.0,1821.0,1479.0,4944.0,0.0,-6423.0,-5477.46,-4531.92,-0.3324,-0.3897
1648,16490.0,946.11375,946.11375,12367.5,12367.5,15768.5625,0.0,standard,24000.0,0.0,0,0.0,0.0,0.0,0,0.0,1819.875,1480.125,4947.0,0.0,-6427.12,-5481.01,-4534.89,-0.3324,-0.3898
